="Panel B: Treatment Effects on Occupation Type - ALL WOMEN"
="_cons",="0.2946***",="-0.0046",="0.0265",="0.0009",="0.2874***"
="",="(0.0320)",="(0.0169)",="(0.0194)",="(0.0092)",="(0.0270)"
="",="0.0000",="0.7832",="0.1731",="0.9217",="0.0000"
="",="9.2175",="-0.2752",="1.3632",="0.0983",="10.6276"
="Observations",="37806",="37806",="37806",="37806",="37806"
="R-squared",="0.2252",="0.0690",="0.1607",="0.0622",="0.2552"
="Adjusted R-squared",="0.1980",="0.0364",="0.1313",="0.0293",="0.2291"
="Cells: Coefficient (starred) | SE (parentheses) | p-value | t-statistic"
="*** p<0.01, ** p<0.05, * p<0.10"
="Sample: ALL WOMEN"
