="Panel B: Treatment Effects on Occupation Type - Teen Pregnancies"
="_cons",="0.0616",="-0.0539*",="0.0035",="-0.0122",="0.0811*"
="",="(0.0502)",="(0.0219)",="(0.0412)",="(0.0134)",="(0.0392)"
="",="0.2201",="0.0141",="0.9321",="0.3631",="0.0389"
="",="1.2270",="-2.4590",="0.0852",="-0.9099",="2.0680"
="Observations",="12957",="12957",="12957",="12957",="12957"
="R-squared",="0.1757",="0.1761",="0.2453",="0.1419",="0.1618"
="Adjusted R-squared",="0.0985",="0.0989",="0.1746",="0.0616",="0.0833"
="Cells: Coefficient (starred) | SE (parentheses) | p-value | t-statistic"
="*** p<0.01, ** p<0.05, * p<0.10"
="Full specification (x5) used for all occupation types"
